supplier,solar_farm,costs
a_7,b_622,3696
a_8,b_622,9650
a_9,b_622,5711
a_10,b_622,4013
a_11,b_622,8783
a_12,b_622,8574
a_13,b_622,8456
a_14,b_622,2248
a_15,b_622,9911
a_16,b_622,9100
a_17,b_622,11023
a_18,b_622,7329
a_19,b_622,11220
a_20,b_622,5674
a_21,b_622,4401
a_22,b_622,5935
a_23,b_622,4126
a_24,b_622,10547
a_25,b_622,9756
a_26,b_622,9899
a_27,b_622,11385
a_28,b_622,8372
a_29,b_622,1469
a_30,b_622,5540
a_31,b_622,6310
a_32,b_622,5563
a_33,b_622,9481
a_34,b_622,6608
a_35,b_622,10340
a_36,b_622,4566
a_37,b_622,4665
a_38,b_622,6629
a_39,b_622,3499
a_40,b_622,2228
a_41,b_622,2910
a_42,b_622,8835
a_43,b_622,10893
a_44,b_622,8648
a_45,b_622,11035
a_46,b_622,6751
a_47,b_622,10015
a_48,b_622,1507
a_49,b_622,8784
a_50,b_622,5398
a_51,b_622,10806
a_52,b_622,8678
a_53,b_622,10133
a_54,b_622,10766
a_55,b_622,4451
a_56,b_622,7359
a_57,b_622,11964
a_58,b_622,8915
a_59,b_622,4549
a_60,b_622,7722
a_61,b_622,7608
a_62,b_622,1961
a_63,b_622,4892
a_64,b_622,9434
a_65,b_622,5020
a_66,b_622,1312
a_67,b_622,11630
a_68,b_622,9722
a_69,b_622,3278
a_70,b_622,1979
a_71,b_622,1296
a_72,b_622,8443
a_73,b_622,3800
a_74,b_622,5351
a_75,b_622,7258
a_76,b_622,3330
a_77,b_622,8943
a_78,b_622,8391
a_79,b_622,6845
a_80,b_622,5252
a_81,b_622,5580
a_82,b_622,2223
a_83,b_622,1435
a_84,b_622,10249
a_85,b_622,1652
a_86,b_622,6747
a_87,b_622,3526
a_88,b_622,4644
a_89,b_622,3992
a_90,b_622,5431
a_91,b_622,2068
a_92,b_622,9317
a_93,b_622,9242
a_94,b_622,10778
a_95,b_622,6640
a_96,b_622,6951
a_97,b_622,2175
a_98,b_622,6574
a_99,b_622,4356
a_100,b_622,5378
a_1,b_623,1338
a_2,b_623,5089
a_3,b_623,3921
a_4,b_623,3098
a_5,b_623,11739
a_6,b_623,4859
a_7,b_623,8755
a_8,b_623,9988
a_9,b_623,3035
a_10,b_623,6127
a_11,b_623,10124
a_12,b_623,4023
a_13,b_623,6971
a_14,b_623,9414
a_15,b_623,9216
a_16,b_623,6036
a_17,b_623,11479
a_18,b_623,9030
a_19,b_623,10455
a_20,b_623,10671
a_21,b_623,3533
a_22,b_623,9337
a_23,b_623,4884
a_24,b_623,4312
a_25,b_623,8021
a_26,b_623,6721
a_27,b_623,6062
a_28,b_623,10369
a_29,b_623,5804
a_30,b_623,10904
a_31,b_623,2272
a_32,b_623,4644
a_33,b_623,4788
a_34,b_623,11498
a_35,b_623,4461
a_36,b_623,11197
a_37,b_623,3518
a_38,b_623,11908
a_39,b_623,1888
a_40,b_623,7901
a_41,b_623,11639
a_42,b_623,8507
a_43,b_623,2340
a_44,b_623,8819
a_45,b_623,9464
a_46,b_623,3483
a_47,b_623,9809
a_48,b_623,1979
a_49,b_623,10167
a_50,b_623,6641
a_51,b_623,8798
a_52,b_623,7392
a_53,b_623,10304
a_54,b_623,5254
a_55,b_623,3914
a_56,b_623,8024
a_57,b_623,4630
a_58,b_623,2694
a_59,b_623,4661
a_60,b_623,9624
a_61,b_623,11938
a_62,b_623,1685
a_63,b_623,11866
a_64,b_623,3883
a_65,b_623,10751
a_66,b_623,2569
a_67,b_623,9534
a_68,b_623,10868
a_69,b_623,2771
a_70,b_623,6886
a_71,b_623,8248
a_72,b_623,6337
a_73,b_623,3588
a_74,b_623,8785
a_75,b_623,1850
a_76,b_623,7769
a_77,b_623,1137
a_78,b_623,5820
a_79,b_623,1152
a_80,b_623,1295
a_81,b_623,8325
a_82,b_623,8708
a_83,b_623,4612
a_84,b_623,4132
a_85,b_623,7942
a_86,b_623,9970
a_87,b_623,8048
a_88,b_623,11631
a_89,b_623,1012
a_90,b_623,2341
a_91,b_623,11181
a_92,b_623,3139
a_93,b_623,5080
a_94,b_623,5307
a_95,b_623,4325
a_96,b_623,11311
a_97,b_623,11711
a_98,b_623,2990
a_99,b_623,9870
a_100,b_623,10773
a_1,b_624,9540
a_2,b_624,7808
a_3,b_624,3091
a_4,b_624,1629
a_5,b_624,9792
a_6,b_624,4972
a_7,b_624,2578
a_8,b_624,2467
a_9,b_624,1507
a_10,b_624,11116
a_11,b_624,4195
a_12,b_624,1125
a_13,b_624,4025
a_14,b_624,4484
a_15,b_624,9169
a_16,b_624,11569
a_17,b_624,9746
a_18,b_624,4737
a_19,b_624,9290
a_20,b_624,4261
a_21,b_624,1074
a_22,b_624,3382
a_23,b_624,1211
a_24,b_624,7608
a_25,b_624,1691
a_26,b_624,3428
a_27,b_624,3419
a_28,b_624,10834
a_29,b_624,5342
a_30,b_624,5767
a_31,b_624,2556
a_32,b_624,1895
a_33,b_624,2245
a_34,b_624,1439
a_35,b_624,10961
a_36,b_624,11125
a_37,b_624,3371
a_38,b_624,1403
a_39,b_624,3199
a_40,b_624,11382
a_41,b_624,9630
a_42,b_624,7269
a_43,b_624,10546
a_44,b_624,11225
a_45,b_624,7160
a_46,b_624,6635
a_47,b_624,8483
a_48,b_624,9426
a_49,b_624,6120
a_50,b_624,4555
a_51,b_624,4715
a_52,b_624,10191
a_53,b_624,7777
a_54,b_624,2280
a_55,b_624,1326
a_56,b_624,9397
a_57,b_624,10609
a_58,b_624,1848
a_59,b_624,11826
a_60,b_624,8362
a_61,b_624,9222
a_62,b_624,1686
a_63,b_624,10416
a_64,b_624,11153
a_65,b_624,8765
a_66,b_624,9382
a_67,b_624,7798
a_68,b_624,5115
a_69,b_624,11166
a_70,b_624,11651
a_71,b_624,8498
a_72,b_624,9260
a_73,b_624,5166
a_74,b_624,10027
a_75,b_624,1969
a_76,b_624,10804
a_77,b_624,6487
a_78,b_624,1649
a_79,b_624,11782
a_80,b_624,8532
a_81,b_624,1758
a_82,b_624,7936
a_83,b_624,2381
a_84,b_624,6770
a_85,b_624,7157
a_86,b_624,8374
a_87,b_624,5220
a_88,b_624,4635
a_89,b_624,11641
a_90,b_624,5525
a_91,b_624,9932
a_92,b_624,8925
a_93,b_624,10019
a_94,b_624,8952
a_95,b_624,8792
a_96,b_624,11997
a_97,b_624,7302
a_98,b_624,2821
a_99,b_624,9715
a_100,b_624,6094
a_1,b_625,2452
a_2,b_625,10156
a_3,b_625,11954
a_4,b_625,4428
a_5,b_625,2794
a_6,b_625,9591
a_7,b_625,11527
a_8,b_625,11494
a_9,b_625,6728
a_10,b_625,3999
a_11,b_625,10397
a_12,b_625,5480
a_13,b_625,1915
a_14,b_625,6194
a_15,b_625,9058
a_16,b_625,2403
a_17,b_625,11878
a_18,b_625,4909
a_19,b_625,1223
a_20,b_625,6217
a_21,b_625,11863
a_22,b_625,10434
a_23,b_625,5572
a_24,b_625,1570
a_25,b_625,7184
a_26,b_625,6308
a_27,b_625,11865
a_28,b_625,7435
a_29,b_625,10878
a_30,b_625,3495
a_31,b_625,10077
a_32,b_625,4031
a_33,b_625,6098
a_34,b_625,2362
a_35,b_625,6173
a_36,b_625,9713
a_37,b_625,4227
a_38,b_625,7239
a_39,b_625,9352
a_40,b_625,6548
a_41,b_625,2761
a_42,b_625,7820
a_43,b_625,10432
a_44,b_625,10746
a_45,b_625,3067
a_46,b_625,7070
a_47,b_625,5265
a_48,b_625,2739
a_49,b_625,7133
a_50,b_625,5804
a_51,b_625,9238
a_52,b_625,6072
a_53,b_625,4081
a_54,b_625,11723
a_55,b_625,4050
a_56,b_625,5101
a_57,b_625,11070
a_58,b_625,3810
a_59,b_625,1032
a_60,b_625,8349
a_61,b_625,1340
a_62,b_625,4649
a_63,b_625,11764
a_64,b_625,7797
a_65,b_625,1483
a_66,b_625,4694
a_67,b_625,3453
a_68,b_625,1147
a_69,b_625,9535
a_70,b_625,5503
a_71,b_625,8447
a_72,b_625,1841
a_73,b_625,2088
a_74,b_625,2531
a_75,b_625,3353
a_76,b_625,4014
a_77,b_625,3897
a_78,b_625,9207
a_79,b_625,3036
a_80,b_625,2058
a_81,b_625,11568
a_82,b_625,5462
a_83,b_625,9791
a_84,b_625,6009
a_85,b_625,7284
a_86,b_625,1525
a_87,b_625,4996
a_88,b_625,1673
a_89,b_625,10681
a_90,b_625,5267
a_91,b_625,8865
a_92,b_625,4297
a_93,b_625,1962
a_94,b_625,11633
a_95,b_625,9864
a_96,b_625,3689
a_97,b_625,2759
a_98,b_625,2337
a_99,b_625,11659
a_100,b_625,4470
a_1,b_626,6270
a_2,b_626,1208
a_3,b_626,3635
a_4,b_626,3624
a_5,b_626,9496
a_6,b_626,3150
a_7,b_626,4425
a_8,b_626,9622
a_9,b_626,10424
a_10,b_626,2058
a_11,b_626,10225
a_12,b_626,3976
a_13,b_626,3438
a_14,b_626,8676
a_15,b_626,4472
a_16,b_626,1133
a_17,b_626,1458
a_18,b_626,9564
a_19,b_626,7644
a_20,b_626,7793
a_21,b_626,7553
a_22,b_626,11251
a_23,b_626,11920
a_24,b_626,1622
a_25,b_626,11332
a_26,b_626,11122
a_27,b_626,9909
a_28,b_626,2998
a_29,b_626,10225
a_30,b_626,2956
a_31,b_626,11068
a_32,b_626,5563
a_33,b_626,8398
a_34,b_626,5842
a_35,b_626,6211
a_36,b_626,11156
a_37,b_626,7714
a_38,b_626,10109
a_39,b_626,9830
a_40,b_626,9985
a_41,b_626,5601
a_42,b_626,4688
a_43,b_626,8088
a_44,b_626,2147
a_45,b_626,5074
a_46,b_626,7497
a_47,b_626,4510
a_48,b_626,8115
a_49,b_626,9317
a_50,b_626,8089
a_51,b_626,2340
a_52,b_626,11721
a_53,b_626,7626
a_54,b_626,10074
a_55,b_626,6117
a_56,b_626,7724
a_57,b_626,7865
a_58,b_626,3831
a_59,b_626,8812
a_60,b_626,1936
a_61,b_626,6917
a_62,b_626,4401
a_63,b_626,4408
a_64,b_626,5414
a_65,b_626,4712
a_66,b_626,8119
a_67,b_626,11513
a_68,b_626,11375
a_69,b_626,9989
a_70,b_626,3673
a_71,b_626,2609
a_72,b_626,2127
a_73,b_626,2085
a_74,b_626,1113
a_75,b_626,9356
a_76,b_626,11235
a_77,b_626,11970
a_78,b_626,1084
a_79,b_626,10883
a_80,b_626,1690
a_81,b_626,1638
a_82,b_626,4593
a_83,b_626,6058
a_84,b_626,9950
a_85,b_626,7460
a_86,b_626,4187
a_87,b_626,4385
a_88,b_626,5210
a_89,b_626,6721
a_90,b_626,8611
a_91,b_626,5254
a_92,b_626,2967
a_93,b_626,9396
a_94,b_626,8126
a_95,b_626,7003
a_96,b_626,11242
a_97,b_626,5813
a_98,b_626,6221
a_99,b_626,2540
a_100,b_626,8573
a_1,b_627,11302
a_2,b_627,5618
a_3,b_627,5562
a_4,b_627,3486
a_5,b_627,5785
a_6,b_627,1577
a_7,b_627,2717
a_8,b_627,10127
a_9,b_627,2328
a_10,b_627,6832
a_11,b_627,8734
a_12,b_627,8409
a_13,b_627,10209
a_14,b_627,2149
a_15,b_627,8545
a_16,b_627,10214
a_17,b_627,1397
a_18,b_627,10829
a_19,b_627,10540
a_20,b_627,8293
a_21,b_627,4961
a_22,b_627,3401
a_23,b_627,10237
a_24,b_627,6770
a_25,b_627,4023
a_26,b_627,10760
a_27,b_627,4104
a_28,b_627,7268
a_29,b_627,2642
a_30,b_627,8686
a_31,b_627,10119
a_32,b_627,3530
a_33,b_627,5106
a_34,b_627,2498
a_35,b_627,3452
a_36,b_627,8423
a_37,b_627,9604
a_38,b_627,7243
a_39,b_627,8665
a_40,b_627,6793
a_41,b_627,4686
a_42,b_627,4267
a_43,b_627,2532
a_44,b_627,4745
a_45,b_627,9738
a_46,b_627,4500
a_47,b_627,1419
a_48,b_627,3121
a_49,b_627,6943
a_50,b_627,9720
a_51,b_627,6061
a_52,b_627,8181
a_53,b_627,3264
a_54,b_627,3350
a_55,b_627,4839
a_56,b_627,8864
a_57,b_627,2030
a_58,b_627,7439
a_59,b_627,6814
a_60,b_627,6823
a_61,b_627,10620
a_62,b_627,1031
a_63,b_627,9522
a_64,b_627,9947
a_65,b_627,3136
a_66,b_627,5029
a_67,b_627,2342
a_68,b_627,10641
a_69,b_627,7626
a_70,b_627,11377
a_71,b_627,4316
a_72,b_627,3648
a_73,b_627,5605
a_74,b_627,5766
a_75,b_627,6615
a_76,b_627,8759
a_77,b_627,1801
a_78,b_627,3075
a_79,b_627,8412
a_80,b_627,6348
a_81,b_627,6049
a_82,b_627,7775
a_83,b_627,2818
a_84,b_627,2222
a_85,b_627,2065
a_86,b_627,5882
a_87,b_627,2986
a_88,b_627,10040
a_89,b_627,6684
a_90,b_627,1644
a_91,b_627,6852
a_92,b_627,7073
a_93,b_627,2419
a_94,b_627,3337
a_95,b_627,4250
a_96,b_627,3875
a_97,b_627,1779
a_98,b_627,11353
a_99,b_627,9182
a_100,b_627,2982
a_1,b_628,8261
a_2,b_628,2864
a_3,b_628,8341
a_4,b_628,11888
a_5,b_628,9652
a_6,b_628,3604
a_7,b_628,6175
a_8,b_628,6065
a_9,b_628,6153
a_10,b_628,4712
a_11,b_628,2945
a_12,b_628,3237
a_13,b_628,4423
a_14,b_628,1253
a_15,b_628,5977
a_16,b_628,2951
a_17,b_628,7312
a_18,b_628,9879
a_19,b_628,11177
a_20,b_628,11044
a_21,b_628,2230
a_22,b_628,7156
a_23,b_628,6870
a_24,b_628,10397
a_25,b_628,3568
a_26,b_628,9573
a_27,b_628,2689
a_28,b_628,10115
a_29,b_628,4919
a_30,b_628,5348
a_31,b_628,4246
a_32,b_628,2129
a_33,b_628,3850
a_34,b_628,6115
a_35,b_628,4056
a_36,b_628,9441
a_37,b_628,6066
a_38,b_628,6299
a_39,b_628,6231
a_40,b_628,1894
a_41,b_628,11355
a_42,b_628,7030
a_43,b_628,3915
a_44,b_628,3659
a_45,b_628,11331
a_46,b_628,1626
a_47,b_628,2458
a_48,b_628,7224
a_49,b_628,1127
a_50,b_628,4306
a_51,b_628,5441
a_52,b_628,10229
a_53,b_628,6526
a_54,b_628,9570
a_55,b_628,8694
a_56,b_628,6083
a_57,b_628,11772
a_58,b_628,3066
a_59,b_628,11854
a_60,b_628,4018
a_61,b_628,6080
a_62,b_628,2072
a_63,b_628,4712
a_64,b_628,3360
a_65,b_628,7738
a_66,b_628,10598
a_67,b_628,7875
a_68,b_628,10092
a_69,b_628,8930
a_70,b_628,1693
a_71,b_628,4938
a_72,b_628,2309
a_73,b_628,8329
a_74,b_628,4840
a_75,b_628,10193
a_76,b_628,6672
a_77,b_628,5644
a_78,b_628,8980
a_79,b_628,5691
a_80,b_628,2584
a_81,b_628,6971
a_82,b_628,11719
a_83,b_628,8090
a_84,b_628,10300
a_85,b_628,3042
a_86,b_628,1881
a_87,b_628,2349
a_88,b_628,8942
a_89,b_628,2592
a_90,b_628,1187
a_91,b_628,6167
a_92,b_628,6512
a_93,b_628,10764
a_94,b_628,3595
a_95,b_628,11789
a_96,b_628,6037
a_97,b_628,7397
a_98,b_628,8431
a_99,b_628,9147
a_100,b_628,7825
a_1,b_629,8072
a_2,b_629,3085
a_3,b_629,4052
a_4,b_629,9819
a_5,b_629,11620
a_6,b_629,11200
a_7,b_629,8279
a_8,b_629,8769
a_9,b_629,1759
a_10,b_629,10375
a_11,b_629,10241
a_12,b_629,8027
a_13,b_629,11894
a_14,b_629,7979
a_15,b_629,6409
a_16,b_629,9611
a_17,b_629,2329
a_18,b_629,6096
a_19,b_629,4453
a_20,b_629,2389
a_21,b_629,5145
a_22,b_629,11321
a_23,b_629,8257
a_24,b_629,10298
a_25,b_629,8959
a_26,b_629,2501
a_27,b_629,4797
a_28,b_629,3642
a_29,b_629,6733
a_30,b_629,9379
a_31,b_629,10956
a_32,b_629,4489
a_33,b_629,8985
a_34,b_629,5303
a_35,b_629,3884
a_36,b_629,11093
a_37,b_629,4325
a_38,b_629,10802
a_39,b_629,11590
a_40,b_629,4434
a_41,b_629,1295
a_42,b_629,10491
a_43,b_629,8863
a_44,b_629,10872
a_45,b_629,6181
a_46,b_629,2037
a_47,b_629,10136
a_48,b_629,3652
a_49,b_629,2499
a_50,b_629,9493
a_51,b_629,7423
a_52,b_629,6442
a_53,b_629,4704
a_54,b_629,2388
a_55,b_629,4366
a_56,b_629,11553
a_57,b_629,6813
a_58,b_629,9016
a_59,b_629,6257
a_60,b_629,2796
a_61,b_629,3639
a_62,b_629,10264
a_63,b_629,1201
a_64,b_629,11370
a_65,b_629,1258
a_66,b_629,1194
a_67,b_629,5637
a_68,b_629,2981
a_69,b_629,7504
a_70,b_629,9687
a_71,b_629,7694
a_72,b_629,2191
a_73,b_629,8552
a_74,b_629,7012
a_75,b_629,7675
a_76,b_629,4609
a_77,b_629,6778
a_78,b_629,9757
a_79,b_629,7955
a_80,b_629,8195
a_81,b_629,2327
a_82,b_629,4804
a_83,b_629,8268
a_84,b_629,6991
a_85,b_629,11288
a_86,b_629,5163
a_87,b_629,9501
a_88,b_629,6358
a_89,b_629,4470
a_90,b_629,9389
a_91,b_629,10949
a_92,b_629,7767
a_93,b_629,7685
a_94,b_629,9776
a_95,b_629,3541
a_96,b_629,9701
a_97,b_629,6040
a_98,b_629,9907
a_99,b_629,9575
a_100,b_629,1324
a_1,b_630,9591
a_2,b_630,10364
a_3,b_630,5446
a_4,b_630,5408
a_5,b_630,8230
a_6,b_630,1520
a_7,b_630,7163
a_8,b_630,1890
a_9,b_630,6530
a_10,b_630,7797
a_11,b_630,5419
a_12,b_630,6914
a_13,b_630,10501
a_14,b_630,7354
a_15,b_630,5200
a_16,b_630,8675
a_17,b_630,7792
a_18,b_630,3794
a_19,b_630,10119
a_20,b_630,10219
a_21,b_630,6091
a_22,b_630,9677
a_23,b_630,2442
a_24,b_630,1606
a_25,b_630,11940
a_26,b_630,5919
a_27,b_630,1428
a_28,b_630,3900
a_29,b_630,5368
a_30,b_630,3130
a_31,b_630,2090
a_32,b_630,5636
a_33,b_630,10131
a_34,b_630,5859
a_35,b_630,5973
a_36,b_630,11607
a_37,b_630,8847
a_38,b_630,8154
a_39,b_630,4027
a_40,b_630,4988
a_41,b_630,8725
a_42,b_630,4065
a_43,b_630,3670
a_44,b_630,7289
a_45,b_630,1855
a_46,b_630,11498
a_47,b_630,3943
a_48,b_630,10367
a_49,b_630,10011
a_50,b_630,5022
a_51,b_630,5225
a_52,b_630,2761
a_53,b_630,6911
a_54,b_630,7326
a_55,b_630,2086
a_56,b_630,3468
a_57,b_630,2093
a_58,b_630,8954
a_59,b_630,2356
a_60,b_630,8279
a_61,b_630,8940
a_62,b_630,8130
a_63,b_630,10794
a_64,b_630,1809
a_65,b_630,6266
a_66,b_630,10941
a_67,b_630,11781
a_68,b_630,8921
a_69,b_630,4192
a_70,b_630,1045
a_71,b_630,5575
a_72,b_630,1990
a_73,b_630,7703
a_74,b_630,6944
a_75,b_630,8084
a_76,b_630,5066
a_77,b_630,1622
a_78,b_630,1539
a_79,b_630,3859
a_80,b_630,9737
a_81,b_630,1327
a_82,b_630,3153
a_83,b_630,8916
a_84,b_630,8121
a_85,b_630,7374
a_86,b_630,8147
a_87,b_630,5339
a_88,b_630,6557
a_89,b_630,6736
a_90,b_630,9662
a_91,b_630,7252
a_92,b_630,3633
a_93,b_630,6072
a_94,b_630,8455
a_95,b_630,1017
a_96,b_630,5695
a_97,b_630,2028
a_98,b_630,6446
a_99,b_630,3578
a_100,b_630,4908
a_1,b_631,5020
a_2,b_631,1113
a_3,b_631,8492
a_4,b_631,7661
a_5,b_631,3046
a_6,b_631,2674
a_7,b_631,9991
a_8,b_631,10268
a_9,b_631,11807
a_10,b_631,8623
a_11,b_631,1775
a_12,b_631,8707
a_13,b_631,2715
a_14,b_631,9254
a_15,b_631,11694
a_16,b_631,2127
a_17,b_631,11186
a_18,b_631,3236
a_19,b_631,1615
a_20,b_631,9177
a_21,b_631,9019
a_22,b_631,10474
a_23,b_631,1742
a_24,b_631,8760
a_25,b_631,8067
a_26,b_631,11888
a_27,b_631,5180
a_28,b_631,1949
a_29,b_631,1711
a_30,b_631,6483
a_31,b_631,5920
a_32,b_631,9073
a_33,b_631,9577
a_34,b_631,2493
a_35,b_631,8189
a_36,b_631,9931
a_37,b_631,5806
a_38,b_631,10073
a_39,b_631,4224
a_40,b_631,10270
a_41,b_631,3291
a_42,b_631,1301
a_43,b_631,11848
a_44,b_631,5294
a_45,b_631,5575
a_46,b_631,9432
a_47,b_631,10938
a_48,b_631,8559
a_49,b_631,5962
a_50,b_631,7788
a_51,b_631,8921
a_52,b_631,6842
a_53,b_631,1781
a_54,b_631,5999
a_55,b_631,6233
a_56,b_631,7183
a_57,b_631,9779
a_58,b_631,6920
a_59,b_631,4286
a_60,b_631,8526
a_61,b_631,1660
a_62,b_631,1843
a_63,b_631,7128
a_64,b_631,11548
a_65,b_631,9500
a_66,b_631,2858
a_67,b_631,4661
a_68,b_631,4284
a_69,b_631,7450
a_70,b_631,11292
a_71,b_631,1828
a_72,b_631,1288
a_73,b_631,11342
a_74,b_631,4382
a_75,b_631,1598
a_76,b_631,5539
a_77,b_631,6274
a_78,b_631,10411
a_79,b_631,2142
a_80,b_631,2593
a_81,b_631,4960
a_82,b_631,10458
a_83,b_631,2135
a_84,b_631,8244
a_85,b_631,2578
a_86,b_631,8352
a_87,b_631,7307
a_88,b_631,9679
a_89,b_631,11609
a_90,b_631,4330
a_91,b_631,5416
a_92,b_631,11271
a_93,b_631,9519
a_94,b_631,6358
a_95,b_631,2262
a_96,b_631,2777
a_97,b_631,8353
a_98,b_631,5767
a_99,b_631,5760
a_100,b_631,9584
a_1,b_632,1427
a_2,b_632,1654
a_3,b_632,8653
a_4,b_632,11447
a_5,b_632,7026
a_6,b_632,2624
a_7,b_632,11552
a_8,b_632,8748
a_9,b_632,3673
a_10,b_632,5688
a_11,b_632,1546
a_12,b_632,8614
a_13,b_632,8423
a_14,b_632,7544
a_15,b_632,5014
a_16,b_632,4454
a_17,b_632,1902
a_18,b_632,4760
a_19,b_632,4406
a_20,b_632,5226
a_21,b_632,3695
a_22,b_632,3461
a_23,b_632,8875
a_24,b_632,11017
a_25,b_632,2147
a_26,b_632,11971
a_27,b_632,10829
a_28,b_632,6407
a_29,b_632,4292
a_30,b_632,8241
a_31,b_632,10462
a_32,b_632,10209
a_33,b_632,4577
a_34,b_632,4158
a_35,b_632,7918
a_36,b_632,1196
a_37,b_632,4853
a_38,b_632,10478
a_39,b_632,8800
a_40,b_632,4854
a_41,b_632,2741
a_42,b_632,2559
a_43,b_632,11632
a_44,b_632,6998
a_45,b_632,4180
a_46,b_632,8513
a_47,b_632,7325
a_48,b_632,1835
a_49,b_632,2624
a_50,b_632,1966
a_51,b_632,6001
a_52,b_632,10059
a_53,b_632,7710
a_54,b_632,7752
a_55,b_632,10213
a_56,b_632,3012
a_57,b_632,2406
a_58,b_632,5525
a_59,b_632,9164
a_60,b_632,5569
a_61,b_632,9487
a_62,b_632,5154
a_63,b_632,6507
a_64,b_632,5716
a_65,b_632,10330
a_66,b_632,11937
a_67,b_632,2237
a_68,b_632,10306
a_69,b_632,1538
a_70,b_632,6579
a_71,b_632,5462
a_72,b_632,11861
a_73,b_632,9014
a_74,b_632,2017
a_75,b_632,3352
a_76,b_632,2423
a_77,b_632,4249
a_78,b_632,4333
a_79,b_632,10037
a_80,b_632,9006
a_81,b_632,6252
a_82,b_632,1076
a_83,b_632,2428
a_84,b_632,1027
a_85,b_632,6556
a_86,b_632,11688
a_87,b_632,11812
a_88,b_632,4048
a_89,b_632,9393
a_90,b_632,2200
a_91,b_632,3780
a_92,b_632,11645
a_93,b_632,5010
a_94,b_632,3410
a_95,b_632,6516
a_96,b_632,8364
a_97,b_632,10945
a_98,b_632,10230
a_99,b_632,11876
a_100,b_632,11464
a_1,b_633,5338
a_2,b_633,8861
a_3,b_633,4006
a_4,b_633,1734
a_5,b_633,8228
a_6,b_633,10560
a_7,b_633,5062
a_8,b_633,8761
a_9,b_633,7503
a_10,b_633,11668
a_11,b_633,4848
a_12,b_633,9395
a_13,b_633,10663
a_14,b_633,1674
a_15,b_633,2886
a_16,b_633,6299
a_17,b_633,8832
a_18,b_633,4463
a_19,b_633,7663
a_20,b_633,6933
a_21,b_633,3226
a_22,b_633,9962
a_23,b_633,9224
a_24,b_633,7898
a_25,b_633,5376
a_26,b_633,8045
a_27,b_633,6707
a_28,b_633,8685
a_29,b_633,8176
a_30,b_633,10993
a_31,b_633,8694
a_32,b_633,8989
a_33,b_633,9507
a_34,b_633,4769
a_35,b_633,10111
a_36,b_633,9023
a_37,b_633,5237
a_38,b_633,7868
a_39,b_633,8668
a_40,b_633,5330
a_41,b_633,5951
a_42,b_633,1843
a_43,b_633,10444
a_44,b_633,8814
a_45,b_633,7924
a_46,b_633,11388
a_47,b_633,8801
a_48,b_633,10748
a_49,b_633,4060
a_50,b_633,11296
a_51,b_633,4222
a_52,b_633,6390
a_53,b_633,10895
a_54,b_633,5723
a_55,b_633,5468
a_56,b_633,7725
a_57,b_633,10545
a_58,b_633,8232
a_59,b_633,7622
a_60,b_633,2702
a_61,b_633,6593
a_62,b_633,5141
a_63,b_633,3178
a_64,b_633,2945
a_65,b_633,5292
a_66,b_633,1808
a_67,b_633,8995
a_68,b_633,4977
a_69,b_633,10214
a_70,b_633,11701
a_71,b_633,8239
a_72,b_633,6605
a_73,b_633,4432
a_74,b_633,11889
a_75,b_633,10887
a_76,b_633,5459
a_77,b_633,1640
a_78,b_633,4589
a_79,b_633,10640
a_80,b_633,11026
a_81,b_633,1079
a_82,b_633,7057
a_83,b_633,6525
a_84,b_633,3332
a_85,b_633,6917
a_86,b_633,5792
a_87,b_633,9866
a_88,b_633,8720
a_89,b_633,7341
a_90,b_633,5917
a_91,b_633,4949
a_92,b_633,10974
a_93,b_633,11945
a_94,b_633,1010
a_95,b_633,4558
a_96,b_633,4211
a_97,b_633,7029
a_98,b_633,7023
a_99,b_633,9845
a_100,b_633,8791
a_1,b_634,10404
a_2,b_634,9972
a_3,b_634,8530
a_4,b_634,1485
a_5,b_634,8532
a_6,b_634,10048
a_7,b_634,9620
a_8,b_634,1043
a_9,b_634,4345
a_10,b_634,6691
a_11,b_634,2223
a_12,b_634,8767
a_13,b_634,3625
a_14,b_634,4607
a_15,b_634,11992
a_16,b_634,3607
a_17,b_634,1045
a_18,b_634,11651
a_19,b_634,7541
a_20,b_634,8623
a_21,b_634,7462
a_22,b_634,6474
a_23,b_634,1045
a_24,b_634,6462
a_25,b_634,4532
a_26,b_634,8740
a_27,b_634,10557
a_28,b_634,2888
a_29,b_634,9370
a_30,b_634,11028
a_31,b_634,8042
a_32,b_634,7813
a_33,b_634,10326
a_34,b_634,9606
a_35,b_634,4749
a_36,b_634,3110
a_37,b_634,6056
a_38,b_634,10864
a_39,b_634,6031
a_40,b_634,1202
a_41,b_634,2504
a_42,b_634,10654
a_43,b_634,1968
a_44,b_634,1428
a_45,b_634,4051
a_46,b_634,8652
a_47,b_634,6755
a_48,b_634,5580
a_49,b_634,7291
a_50,b_634,8927
a_51,b_634,5553
a_52,b_634,5520
a_53,b_634,10822
a_54,b_634,11787
a_55,b_634,11047
a_56,b_634,5288
a_57,b_634,8009
a_58,b_634,6286
a_59,b_634,5609
a_60,b_634,2787
a_61,b_634,11505
a_62,b_634,11702
a_63,b_634,5698
a_64,b_634,1322
a_65,b_634,6464
a_66,b_634,3275
a_67,b_634,7169
a_68,b_634,6956
a_69,b_634,2305
a_70,b_634,5090
a_71,b_634,10508
a_72,b_634,7224
a_73,b_634,1114
a_74,b_634,4376
a_75,b_634,3934
a_76,b_634,10353
a_77,b_634,11906
